sample_id,mse,ssim,psnr,pixcorr,fid,clip_similarity
302,0.24297118186950684,0.07354747385848776,12.165052136781405,0.45052108,0.017007438,0.8659207
303,0.1900942623615265,0.19647435840096109,13.23091002713381,0.58654016,0.019985417,0.89352876
304,0.30960988998413086,0.06870229324815137,11.11245141929609,0.27326858,0.022742199,0.8070662
305,0.28833821415901184,0.17183189635046095,11.421578168584576,0.5568889,0.030140614,0.8224891
306,0.14049042761325836,0.4868266175208567,14.544132288443862,0.86804944,0.019720264,0.9223988
307,0.077475406229496,0.6524169597474566,17.128961152192346,0.94286036,0.011470582,0.95979166
308,0.2612094581127167,0.2085239216004602,11.850710721353966,0.63968545,0.032204717,0.84137625
309,0.13256213068962097,0.5903865778390588,14.796405087714533,0.8242543,0.0025897506,0.922722
310,0.2738778293132782,0.19207472385225763,11.645031118236076,0.6028476,0.031620555,0.834533
311,0.1469353884458542,0.26388307232246155,14.349335815204709,0.6589807,0.013909018,0.9214959
312,0.12304634600877762,0.6026874170941685,15.119912398099453,0.83765024,0.002847525,0.9282742
313,0.3805592954158783,0.021831658272697323,10.216376688973591,0.23801878,0.012932878,0.77194023
314,0.306586354970932,0.038144942182937916,11.155071506952694,0.28517067,0.011419354,0.82126796
315,0.2656874656677246,0.30666563334453106,11.776889174661429,0.64702773,0.026340041,0.84101987
316,0.3264486789703369,0.059745991886783416,10.882451146744119,0.24358568,0.018647451,0.7965627
317,0.3288361728191376,0.08947526933293412,10.850804211742375,0.26665354,0.014537236,0.7966343
318,0.4284608066082001,0.1041366763227844,9.70148885407744,0.24169472,0.009712807,0.73121154
319,0.32990938425064087,0.09552654161034448,10.836653288176004,0.29701042,0.011916634,0.79338104
320,0.20457373559474945,0.509974025319333,12.912101044431342,0.7393436,0.004178829,0.8805981
321,0.2198638767004013,0.11725759290376185,12.599061275072758,0.5474117,0.018597787,0.8857285
322,0.1608952283859253,0.29002441423233166,13.955168127766619,0.698295,0.0153971985,0.9118266
323,0.18974050879478455,0.48329628001807606,13.238999259673525,0.76614237,0.012202572,0.8879537
324,0.27461016178131104,0.1582299832784771,11.633434080196064,0.40884298,0.020835338,0.8317751
325,0.1773536503314972,0.1952597567779618,13.532199211082672,0.56006896,0.012929999,0.9012329
326,0.19766514003276825,0.1953043606676342,13.061299325181393,0.58275473,0.01908982,0.88544184
327,0.21870873868465424,0.1262216586141943,12.621938561879528,0.37931606,0.01211112,0.878128
328,0.1642683446407318,0.1998727228432968,13.865061542700435,0.4838254,0.010354623,0.90943545
329,0.17960625886917114,0.2385855552075096,13.477384981277309,0.645655,0.01780172,0.8991514
330,0.22674895823001862,0.07609026053492655,12.465147127932363,0.31958866,0.012610353,0.8723505
331,0.2748454213142395,0.1915535559735361,11.62971456532506,0.6342609,0.03842042,0.83200556
332,0.17940546572208405,0.19117683267958913,13.482242966215894,0.49456534,0.013212541,0.89349324
333,0.11646385490894318,0.6206453363901805,15.35868815838561,0.8943627,0.017591896,0.9495951
334,0.17793729901313782,0.5962792454562934,13.517930348706397,0.7354635,0.0013331752,0.8960772
335,0.15339550375938416,0.24198387044627212,14.162473858431852,0.6157427,0.013668559,0.913439
336,0.2261241227388382,0.3175161293436473,12.477131270502511,0.7188805,0.029163292,0.87088835
337,0.17102865874767303,0.18980829934767554,13.689911159185762,0.54947,0.013604685,0.9018244
338,0.28110724687576294,0.2544471851753529,11.531879624079252,0.49024063,0.020489475,0.82456595
339,0.2221624255180359,0.47839520934494917,12.553894117733279,0.7135062,0.00461163,0.8697453
340,0.15562057495117188,0.24336551068318082,14.099929572302063,0.6312162,0.012859391,0.9158582
341,0.2651003301143646,0.25413665603697183,11.786497450186136,0.5358592,0.026898606,0.83553773
342,0.505530595779419,-0.01648976419384164,8.983125372231434,0.16299435,0.022394229,0.68624985
343,0.28920453786849976,0.1066331963537334,11.408549146640325,0.34506598,0.022051817,0.82076883
344,0.2174372375011444,0.21182522217290065,12.647260414559183,0.5558024,0.0107630845,0.8749403
345,0.20970050990581512,0.1728427404260469,12.804605448632536,0.54228115,0.019722933,0.8795662
346,0.3725368082523346,0.10716353156245036,10.308908398394262,0.40619323,0.039793078,0.7658773
347,0.25097203254699707,0.233359286441104,12.024346200324239,0.66420007,0.03155481,0.8487316
348,0.03940091282129288,0.7996169129292258,20.065536973738705,0.9850471,0.0076331263,0.9937439
349,0.3259136974811554,0.12984270172587872,10.889573792615563,0.46873158,0.03526773,0.7973696
350,0.16950097680091858,0.20358047406518967,13.728877862341111,0.49808073,0.011742944,0.9094706
351,0.20246069133281708,0.33608447777853956,12.957192575400658,0.7631912,0.026266154,0.8818361
352,0.18489600718021393,0.17017686550677677,13.351324455488975,0.5907167,0.015399012,0.896773
353,0.1343812197446823,0.3053978846296822,14.737214226853133,0.68150985,0.010733227,0.9258538
354,0.17875313758850098,0.19348145669089506,13.498063212936895,0.5543101,0.013162799,0.90032303
355,0.28643807768821716,0.18564110739572234,11.450292833737697,0.55506575,0.025227567,0.82387364
356,0.2505096197128296,0.2203271054958132,12.032356015938355,0.49088687,0.020485852,0.8500525
357,0.2736027240753174,0.23529193622843278,11.649395525575624,0.5112676,0.027367242,0.82997787
358,0.13320286571979523,0.6042618500174616,14.775464162738828,0.8251585,0.0013413816,0.9227156
359,0.17683552205562592,0.2428485239540373,13.544904707798702,0.6490542,0.017963424,0.9010044
360,0.41497525572776794,0.23333910079969983,9.84037767260287,0.3568343,0.0018221065,0.750894
361,0.28790560364723206,0.2050387227647045,11.428098688546031,0.46912593,0.028008202,0.8199867
362,0.16751736402511597,0.18897876937869812,13.78000175222281,0.6819979,0.016207278,0.9162859
363,0.3000057339668274,0.19847538880216128,11.249304375599511,0.4364376,0.02405911,0.8113886
364,0.1985252946615219,0.510203136250999,13.04244154380974,0.7460183,0.0044007474,0.8834204
365,0.16440410912036896,0.20752779662414034,13.86147291424598,0.5781487,0.013632004,0.9068091
366,0.29561203718185425,0.2054840352407042,11.313379028945235,0.44656515,0.02505542,0.8144656
367,0.014891660772264004,0.9093062920141811,24.29116865200102,0.979058,0.000207054,0.9916634
368,0.1894032210111618,0.15456955081134774,13.24672643153498,0.6283264,0.018513793,0.904651
369,0.1700229048728943,0.26933943745170236,13.715525577630368,0.67625296,0.016161853,0.9085442
370,0.14026032388210297,0.2696083139083287,14.55125140091421,0.58247757,0.010620381,0.9253267
371,0.29138433933258057,0.1523289610275783,11.375937867004618,0.57113266,0.036366932,0.8206357
372,0.19979119300842285,0.12032109490174353,13.014836885167886,0.57039785,0.019340351,0.8931642
373,0.30886995792388916,0.17514498990889224,11.122843114331735,0.40917826,0.024947643,0.8053489
374,0.4947326183319092,-0.002114882632382387,9.076894600918843,0.19354664,0.020015864,0.690921
375,0.1785959005355835,0.20368699930956558,13.501885164072352,0.5650042,0.011000149,0.8995868
376,0.21772804856300354,0.30005564030080895,12.64145612854859,0.7395309,0.02904778,0.8716985
377,0.13350535929203033,0.588605051762078,14.76561333793812,0.8231916,0.0027070623,0.92227364
378,0.2953394949436188,0.14437263810338835,11.317384809702736,0.36219686,0.015414734,0.8165503
379,0.12760671973228455,0.5979049398870715,14.961864271425648,0.8311683,0.0023123268,0.9255493
380,0.39580291509628296,0.09781018899888876,10.045809944352351,0.1821766,0.0006080137,0.7690966
381,0.14713504910469055,0.25102517720204726,14.343438136340046,0.5745319,0.01180655,0.92355454
382,0.20687948167324066,0.23596738618214072,12.863425563834127,0.58003515,0.008062203,0.878658
383,0.4126932621002197,0.07320400747376571,9.864326525417459,0.34325808,0.010126392,0.741179
384,0.585969090461731,0.09203278322011965,8.341852658742827,0.23988537,0.001240166,0.67387384
385,0.19388806819915771,0.219863256608898,13.145088963009997,0.60543424,0.018010935,0.89085644
386,0.26822489500045776,0.2052419161839432,11.735609250652644,0.6117624,0.029034937,0.8363073
387,0.2950119078159332,0.18611379510368037,11.32220440020063,0.4497956,0.029137038,0.8152924
388,0.2099606692790985,0.1304179175068001,12.799220846751991,0.5766306,0.018992241,0.8927549
389,0.36488333344459534,0.11962269065605308,10.399059634006317,0.42269513,0.034633085,0.77055347
390,0.31240007281303406,0.07916194680969477,11.073488401129644,0.28132236,0.020394076,0.8047693
391,0.13704320788383484,0.5852154133396901,14.652024721664038,0.8181114,0.0023633447,0.9201593
392,0.1546938419342041,0.20177723208349968,14.125870179479003,0.72342724,0.018764473,0.9224392
393,0.17551690340042114,0.24631469329691122,13.577410128558425,0.6564468,0.01921434,0.9013841
394,0.1727614551782608,0.1912973177178692,13.646131629121998,0.53468287,0.01250283,0.89925724
395,0.5011886954307556,0.014597775000149625,9.020587386963841,0.09769737,0.00043996953,0.71249145
396,0.1313462108373642,0.5107101026387532,14.83642466686807,0.80143535,0.01445578,0.9253871
397,0.21518060564994812,0.10976024485644903,12.692568217085004,0.5428996,0.018422013,0.8863797
398,0.17031258344650269,0.2822459744128845,13.708132182761453,0.67097723,0.013477525,0.9075438
399,0.2553313374519348,0.273947425374005,11.949558415335918,0.56608796,0.02752684,0.8428962
400,0.2658954858779907,0.29168647196813013,11.77349017382237,0.53881776,0.021354377,0.8374166
401,0.31273192167282104,0.16372664458376224,11.06887793214006,0.3961749,0.026385866,0.8027874
402,0.2109082043170929,0.11943280636219882,12.779665303794392,0.5606191,0.019227099,0.89030725
403,0.21564987301826477,0.49722732772850425,12.683107856868737,0.72471166,0.003910436,0.87425196
404,0.298265665769577,0.18328181128409665,11.274567336079999,0.4379974,0.027724247,0.81274796
405,0.34966278076171875,0.1411563748803904,10.58410551538119,0.46658203,0.039153725,0.7810534
406,0.281588077545166,0.12688867690682426,11.524457535398414,0.37386265,0.022445407,0.82623863
407,0.32895633578300476,0.1736823104779921,10.849217502485171,0.5214952,0.039190196,0.79515046
408,0.3617139160633087,0.13920985671960026,10.43694790128836,0.43305796,0.027612107,0.77181876
409,0.21156920492649078,0.1753211226912017,12.76607546166981,0.5355649,0.01739892,0.8761374
410,0.36594220995903015,0.11648281846270792,10.386474609412053,0.30030712,0.016690744,0.76505154
411,0.14369699358940125,0.2272572948136521,14.446122899445177,0.74435616,0.015682701,0.9290184
412,0.1968008130788803,0.2153435891893671,13.080331058725797,0.61066794,0.020052912,0.8919798
413,0.18326766788959503,0.21626867450012927,13.389741492565214,0.52464724,0.009416461,0.893167
414,0.26311683654785156,0.2634644705099802,11.819113644347611,0.5413203,0.02611196,0.8377866
415,0.22690241038799286,0.14908041837511407,12.462208731546747,0.51897484,0.018216586,0.8725762
416,0.13212132453918457,0.5801802017309411,14.810871120113628,0.82457143,0.0035206822,0.9227749
417,0.2546440064907074,0.2242471742571701,11.961265745528873,0.6521131,0.030866753,0.8458146
418,0.3245695233345032,0.1441735223752027,10.9075221603657,0.4941618,0.040416636,0.80018854
419,0.20711618661880493,0.180847167602156,12.858459164790165,0.56882334,0.019143842,0.8829782
420,0.1865091472864151,0.2297541920794655,13.31359828977706,0.61831826,0.019141948,0.8941698
421,0.19761373102664948,0.20633655374295204,13.06242838664771,0.5826553,0.019381605,0.88525516
422,0.28281500935554504,0.2950346107724975,11.505575570757859,0.49679148,0.014891345,0.8233451
423,0.42726609110832214,0.10834994062518993,9.713615159919913,0.24153063,0.0078047533,0.7358765
424,0.2265992909669876,0.15544822199504885,12.46801491232603,0.47623998,0.018201325,0.8668192
425,0.29316452145576477,0.06711674461609415,11.349485786920777,0.32066795,0.008356591,0.8302566
426,0.15117226541042328,0.21022184068059996,14.225878729076038,0.71780956,0.016800964,0.9214521
427,0.28561094403266907,0.11478040276861892,11.462851549813116,0.32454216,0.011369603,0.8293839
428,0.24971279501914978,0.3246097442765445,12.046192390471154,0.69602036,0.030433161,0.85262233
429,0.3328217566013336,0.16718116784198903,10.798482732747502,0.506055,0.03710726,0.7924258
430,0.16302821040153503,0.2801409692514095,13.89797253759539,0.7048488,0.019268714,0.91188097
431,0.35305264592170715,0.16094346447915853,10.542205417188962,0.45242342,0.03395183,0.7786823
432,0.22192108631134033,0.10165871844237549,12.558614616692099,0.51955444,0.01656928,0.88035053
433,0.17243677377700806,0.1930016326943647,13.654300896862853,0.53478867,0.012745844,0.8993992
434,0.4152793884277344,0.06946537445121577,9.837196128910115,0.24962541,0.0016838148,0.7516145
435,0.017215657979249954,0.842921305728753,23.66136371254665,0.97895014,0.0013548458,0.99138176
436,0.18641401827335358,0.22506756766319094,13.315814424652277,0.6237072,0.018243397,0.89434046
437,0.2770059108734131,0.06663164761711647,11.595709559009395,0.30922657,0.012076573,0.8416729
438,0.26033109426498413,0.02948118126656211,11.865339749208228,0.21687819,0.008503887,0.8460035
439,0.23573245108127594,0.26236428146109597,12.296406403705706,0.70411247,0.031359583,0.8614928
440,0.25704705715179443,0.24314343262356053,11.920473308585237,0.6463944,0.031920608,0.84426254
441,0.056363753974437714,0.7572504590065334,18.51060070949688,0.9660759,0.009754404,0.97973937
442,0.1305469423532486,0.3034805915477508,14.862933234257067,0.6356545,0.011070716,0.9333808
443,0.16868522763252258,0.264328521666981,13.749829352616121,0.68320847,0.017643195,0.9093109
444,0.23249571025371552,0.20470936187830527,12.356450480400053,0.51884013,0.012462918,0.8659821
445,0.019432220607995987,0.859344177852454,23.1353755946826,0.9865869,0.0023810072,0.9911588
446,0.22302456200122833,0.34302124040863236,12.537072741264051,0.7544374,0.031161642,0.8675935
447,0.3764384388923645,0.09762988447029844,10.263660206238148,0.3940103,0.039188888,0.76295066
448,0.03168661147356033,0.8533416493634177,21.011841840924227,0.9762747,0.003252779,0.9824013
449,0.19087369740009308,0.14092726442729994,13.213139017268762,0.5853729,0.017994788,0.8958637
450,0.11472348868846893,0.5660251008677643,15.424076692269184,0.8981935,0.015709238,0.9351455
451,0.09487704932689667,0.41949289221159514,16.248988464838668,0.7607226,0.009227549,0.9532389
452,0.24484902620315552,0.13182594492499905,12.131615643046691,0.5238374,0.016050648,0.86920744
453,0.4673890173435211,0.03055370086948349,9.323815131076206,0.24368273,0.019767,0.7059313
454,0.28895801305770874,0.16108881266465822,11.412252454496807,0.57960653,0.036745057,0.82228506
455,0.12475642561912537,0.6178209698621437,15.059970845614124,0.8360374,0.001727011,0.92754954
456,0.21616162359714508,0.4981612803556269,12.67281364305282,0.72443604,0.003278355,0.8736121
457,0.16456100344657898,0.4342233260462353,13.857330462839176,0.82054013,0.020457683,0.9052609
458,0.12390735000371933,0.31337181994201296,15.089629131411943,0.6574906,0.011167539,0.9370161
459,0.1771668791770935,0.24334291743705327,13.536774109904485,0.6545155,0.01753931,0.90313727
460,0.20961926877498627,0.18548879432703622,12.80628806038152,0.5378525,0.01891911,0.87657136
461,0.15376615524291992,0.24933255654480693,14.151992553238465,0.6375189,0.013822224,0.91739994
462,0.05484551936388016,0.7161155672424496,18.6291886668255,0.95148855,0.00834082,0.9761769
463,0.38089194893836975,0.08436533262945224,10.212581867583634,0.26663685,0.006149344,0.76056427
464,0.5109041333198547,-0.006893730458809729,8.937205791863352,0.1818001,0.016859297,0.6793332
465,0.5672349333763123,0.13340693286555086,8.482970051487678,0.25621176,0.008855264,0.67387825
466,0.2711348235607147,0.18814087200795362,11.688746703139444,0.6167675,0.03364007,0.83515596
467,0.2146403193473816,0.08665244277754704,12.70348657125318,0.3372079,0.011301176,0.8786895
468,0.1392766535282135,0.2803989115686555,14.581816419804696,0.58018327,0.009452996,0.92466986
469,0.19529007375240326,0.206291532764301,13.113797893979752,0.6031248,0.019138316,0.8921049
470,0.2012670934200287,0.19142095963886752,12.982872333876571,0.579376,0.018798666,0.8871373
471,0.2804090976715088,0.1772262436390204,11.54267899958784,0.5818052,0.029954532,0.8300762
472,0.011334248818457127,0.8734141447204203,25.476672675307697,0.99276745,0.001594509,0.996838
473,0.18463772535324097,0.22651839078512728,13.357395255178634,0.6306863,0.019446116,0.8970119
474,0.1445733904838562,0.2773213208655919,14.419716606827794,0.6556903,0.011162758,0.9207158
475,0.12680424749851227,0.5905666039383024,14.989261914034648,0.8356723,0.005462719,0.9259897
476,0.18464641273021698,0.26656852272042836,13.357190916869348,0.63102835,0.011492492,0.8968079
477,0.14338147640228271,0.2697033787551259,14.455669697601586,0.66601944,0.01354189,0.9227613
478,0.255710631608963,0.20669033039699902,11.943111801379807,0.47525606,0.019461375,0.8458513
479,0.2116236537694931,0.4995403182306422,12.764957733376463,0.7293539,0.003881755,0.8761492
480,0.2859251797199249,0.252777767935787,11.458076037443025,0.6228917,0.034903705,0.8259065
481,0.1890007108449936,0.23456970992770376,13.255965682385435,0.601972,0.017810564,0.8910368
482,0.26619216799736023,0.16280223511679923,11.768647432302725,0.42277348,0.02176361,0.8367106
483,0.29158031940460205,0.16408382156177223,11.37301797385417,0.41623026,0.010253921,0.82468444
484,0.29895251989364624,0.11069217078137107,11.264577507993758,0.31763792,0.020746144,0.8142818
485,0.1752990037202835,0.21589455445280706,13.58280540388801,0.658015,0.009186064,0.9068036
486,0.1418249011039734,0.2862480745120705,14.503075322102896,0.6544063,0.010824752,0.9206361
487,0.20074419677257538,0.1942949003837572,12.994170240607573,0.57600665,0.019332334,0.884255
488,0.17412009835243225,0.21620944165696837,13.612110699495387,0.5748293,0.012327123,0.90343523
489,0.18206645548343658,0.36582247796708967,13.418300915724533,0.6928635,0.021978332,0.89305407
490,0.18122655153274536,0.23713783168956476,13.438381379526527,0.6455723,0.018156774,0.90120053
491,0.20619933307170868,0.21069823711108002,12.877727631999411,0.5172347,0.0029168874,0.87654835
492,0.25922515988349915,0.05583692204232678,11.883828454828633,0.40590715,0.013098925,0.85271627
493,0.4993255138397217,-0.002054928528743651,9.036762647935392,0.070156224,0.007336462,0.7189989
494,0.28174513578414917,0.2784474382507961,11.5220357420316,0.61297387,0.02727386,0.8292406
495,0.24254995584487915,0.345628545702364,12.17258776216029,0.6980463,0.026586862,0.8557543
496,0.30762651562690735,0.13762317730721438,11.140362520478744,0.5254401,0.03576349,0.8100375
497,0.2537289559841156,0.08804136524549377,11.97690007618769,0.38712075,0.011496577,0.85485834
498,0.29947468638420105,0.08747822213663012,11.256998699643342,0.30595237,0.022828333,0.8142127
499,0.21066103875637054,0.18334829412623932,12.784757518665897,0.50676984,0.0049086963,0.8738466
500,0.18472346663475037,0.22834041181737452,13.355379428189242,0.6323424,0.018153898,0.8982957
501,0.20174002647399902,0.4110448738177161,12.972679191585792,0.71616036,0.024717208,0.8854852
502,0.13789744675159454,0.5564375925127971,14.625037826804327,0.81835055,0.0058295596,0.9192272
503,0.1248837560415268,0.3226254557408568,15.055540218322406,0.65465856,0.010854585,0.93647826
504,0.15866701304912567,0.2303151596339481,14.015733286777998,0.5927151,0.013041999,0.9094285
505,0.17891420423984528,0.16612341834547995,13.494151615584935,0.45663238,0.01175959,0.90283966
506,0.16083908081054688,0.22085870661669843,13.956684290883821,0.6006918,0.01401422,0.9107512
507,0.12787111103534698,0.31075023707262894,14.952875699620636,0.6381023,0.010495475,0.9338568
508,0.3863997459411621,0.07580422713203729,10.150231551493182,0.25177372,0.0053878897,0.7592233
509,0.18650266528129578,0.23189502807147896,13.313749168740852,0.636688,0.018043907,0.8996141
510,0.16138975322246552,0.19231761289493005,13.94184035974089,0.7048091,0.018258587,0.92015386
511,0.2235662341117859,0.5001325047812742,12.526537938161207,0.7181689,0.0024012423,0.8700793
512,0.2469930797815323,0.2578527164430341,12.093751686625025,0.50017715,0.020685405,0.8530915
513,0.21721869707107544,0.4724469335083048,12.651628132073272,0.7177735,0.0051347613,0.8715659
514,0.36364808678627014,0.048468424748061206,10.41378711700456,0.2203759,0.010410591,0.77306795
515,0.24953262507915497,0.07806674833568837,12.049326587368217,0.36632806,0.017724637,0.8579712
516,0.013202966190874577,0.9112666469713873,24.81388489025346,0.9793201,4.1762763e-05,0.9925468
517,0.35559630393981934,0.09405190052212892,10.511027513675042,0.28040323,0.0076354,0.7780702
518,0.012485862709581852,0.9017359844662927,25.056414375023106,0.9811547,5.0310882e-05,0.9929338
519,0.19445131719112396,0.22476126512340347,13.132490910341026,0.6087204,0.01509635,0.89269155
520,0.22624264657497406,0.08384830869504148,12.474855272442444,0.3141542,0.007633666,0.8681816
521,0.1303958147764206,0.6104873283862421,14.867963193695314,0.8287574,0.0014311834,0.9243111
522,0.1169123575091362,0.6177484772653004,15.341995768844182,0.84670043,0.0029441826,0.93197495
523,0.2613016664981842,0.04141849030811725,11.849178227741177,0.24835429,0.012392523,0.8484259
524,0.2560742497444153,0.31445658722582603,11.936940689603981,0.6833117,0.030600363,0.8451534
525,0.1931213140487671,0.23942230585029287,13.162297999857431,0.5889088,0.017411958,0.8863351
526,0.1632629930973053,0.441130727933612,13.891722181749774,0.8173387,0.019268122,0.90584916
527,0.36846083402633667,0.041692133506653926,10.356686779692755,0.22797464,0.005573686,0.7752319
528,0.2053304761648178,0.3244011234828802,12.896065552189667,0.621801,0.021840742,0.87679756
529,0.18110069632530212,0.19709044432701459,13.441398610745168,0.55780214,0.013448482,0.9000787
530,0.16815051436424255,0.2653601867618705,13.763618115660677,0.688859,0.019190488,0.90914255
531,0.2353772521018982,0.09806340012299128,12.302955057317496,0.5012765,0.019283956,0.8755457
532,0.5434727668762207,-0.0012119321247763325,8.66882201394405,0.23617186,0.002648829,0.67908853
533,0.18439266085624695,0.20858752847507728,13.363163858506217,0.5515527,0.007032118,0.8922336
534,0.2214003950357437,0.0669021980899239,12.568815907506659,0.3187147,0.012664886,0.8755954
535,0.2019144892692566,0.12173751969502451,12.968925032146863,0.391724,0.012316266,0.88875216
536,0.14346465468406677,0.27033082574658795,14.453150659413808,0.56514347,0.009754931,0.9223227
537,0.18565523624420166,0.19201496676739097,13.333527744557355,0.54817474,0.011377857,0.89540905
538,0.19449642300605774,0.3528392740418511,13.131483694551775,0.7876836,0.027183915,0.8881313
539,0.29659661650657654,0.16651027677686547,11.298938005824093,0.5462961,0.03433505,0.8164783
540,0.43340229988098145,0.06691049045847582,9.65168722942945,0.22920471,0.0013151702,0.7427551
541,0.34918707609176636,0.1356381804519718,10.590018569053605,0.3281154,0.017726377,0.77848077
542,0.5774102210998535,0.09091009604727024,8.405754859243626,0.18343309,0.016521428,0.65511256
543,0.1840609312057495,0.1475710676076691,13.370983676986665,0.62032163,0.019144999,0.9024836
544,0.16411493718624115,0.2848341458357778,13.869119087095665,0.68082815,0.013802669,0.908129
545,0.2940826714038849,0.03394610673812851,11.335905830569068,0.1864456,0.005602371,0.8233618
546,0.16939137876033783,0.20107733559698995,13.73168682210218,0.56835794,0.013892171,0.9048069
547,0.1015024483203888,0.6040670236049235,15.955834746423722,0.90701663,0.012766877,0.9426098
548,0.19796687364578247,0.2042989494261709,13.054674358377286,0.59946734,0.018555528,0.8895919
549,0.1992233395576477,0.49913956279080657,13.027197537613077,0.74467206,0.0058283606,0.8829678
550,0.26175418496131897,0.11387872135460647,11.84166319006067,0.38457394,0.013174022,0.84370923
551,0.22180931270122528,0.15716272295625353,12.560802228684922,0.5259381,0.018045757,0.874867
552,0.28937235474586487,0.1680904762139889,11.406029565475501,0.5580338,0.028904842,0.8221046
553,0.21163654327392578,0.37981682792204924,12.764693282663846,0.6856237,0.024681056,0.8759957
554,0.22540956735610962,0.09833259361195724,12.490876393674636,0.516956,0.019296922,0.88072443
555,0.3504795432090759,0.19375880407794233,10.573973009284845,0.348165,0.013963943,0.781581
556,0.15356086194515228,0.2385607534285427,14.15779433033645,0.6155853,0.013536498,0.9134393
557,0.18370170891284943,0.1662024032840003,13.379467885725836,0.6429273,0.018149728,0.90780354
558,0.18292495608329773,0.1558851076133879,13.397870259222419,0.43071336,0.011489449,0.89932215
559,0.22710609436035156,0.06733905552523199,12.458312365122291,0.28576058,0.009426312,0.868446
560,0.2432968020439148,0.07634691777609025,12.159236289048767,0.46602193,0.018393606,0.8682222
561,0.021507009863853455,0.8398569839937259,22.6947990995254,0.9894988,0.003612291,0.9948041
562,0.19436363875865936,0.4826762322620258,13.134449975107895,0.7535506,0.00943662,0.88526654
563,0.20405897498130798,0.12726597796523298,12.923043094343749,0.5838262,0.0192978,0.89523435
564,0.15062235295772552,0.24855059491706052,14.241705403718052,0.55982816,0.011408096,0.920884
565,0.12596526741981506,0.5178526541216237,15.018092040934018,0.898647,0.01963753,0.9339526
566,0.2904561758041382,0.19554897281233016,11.389793722672493,0.4619834,0.029567247,0.81805
567,0.3129452168941498,0.12704859951473504,11.065916374732929,0.51511323,0.03680882,0.8068899
568,0.15369543433189392,0.25748223745675897,14.153990020507582,0.6255964,0.010013967,0.9140365
569,0.16617272794246674,0.23292004136553357,13.81500215703658,0.59891105,0.009880014,0.9067689
570,0.15051783621311188,0.31211198625936026,14.24472001780089,0.7315165,0.015980449,0.92043406
571,0.2725476026535034,0.19828611780881636,11.6661761702406,0.5996963,0.028443674,0.83339643
572,0.37297481298446655,0.09256751691198077,10.303804718634414,0.3668284,0.021624528,0.7633004
573,0.1655915379524231,0.4193027217950372,13.830218639964599,0.84568286,0.025155703,0.9105804
574,0.28431713581085205,0.16999003961528383,11.482569613656056,0.587486,0.035192154,0.8254416
575,0.01978222467005253,0.8378540630383063,23.057848366695612,0.97671205,0.0017569293,0.9898601
576,0.16425767540931702,0.20227038377947604,13.865343442124692,0.49970478,0.01180733,0.9117388
577,0.27223852276802063,0.2147205308967747,11.671104439244612,0.61611557,0.034850795,0.8333729
578,0.27264603972435,0.20596086621416293,11.66460806588714,0.62009066,0.0356947,0.8328176
579,0.19648496806621552,0.1792423135771398,13.087306309620718,0.5163825,0.014192737,0.8906967
580,0.1618373692035675,0.23851823931620533,13.929811899102088,0.56392497,0.012417366,0.90447557
581,0.25911033153533936,0.19919381803448827,11.885752308261353,0.46212792,0.019434609,0.8430016
582,0.2502914071083069,0.26835571525246577,12.036140484026143,0.6787411,0.0314999,0.8491072
583,0.11832959204912186,0.6252153638003717,15.289666382777888,0.8445938,0.0022449007,0.9312043
584,0.40185460448265076,0.026106224364911747,9.979909924309714,0.17070752,0.0034062462,0.759292
585,0.20969168841838837,0.5111579708325787,12.804787509564843,0.73380375,0.00324976,0.877752
586,0.3112047016620636,0.17126125676182438,11.090137878083876,0.40014142,0.026617624,0.803518
587,0.22348026931285858,0.34506417752396557,12.528208007315065,0.65634274,0.026224118,0.8660678
588,0.13334153592586517,0.2976946797123162,14.770945311925018,0.61707276,0.010591243,0.930487
589,0.12693452835083008,0.6107175237285589,14.984802148490475,0.83293295,0.001722239,0.92621213
590,0.21311676502227783,0.30905306081827305,12.734423694002972,0.74823356,0.028480522,0.8762835
591,0.3095478117465973,0.0737996518642936,11.113322400110269,0.34078896,0.016088871,0.81472176
592,0.21131445467472076,0.18737833192498637,12.771307990516444,0.5746068,0.019368004,0.88366276
593,0.17496831715106964,0.21377826203863437,13.591006049264143,0.5754107,0.013905963,0.9044126
594,0.20464149117469788,0.1025076566852514,12.910663027953964,0.35414958,0.010744883,0.8843115
595,0.38103118538856506,0.09607407946541495,10.210994882396129,0.38956955,0.04062065,0.76168203
596,0.2744162082672119,0.21139317313387165,11.636502460546229,0.60205126,0.032819867,0.8319704
597,0.2899686098098755,0.1561061782454052,11.39709016500106,0.56476027,0.03365778,0.8216781
598,0.2615857720375061,0.22599670834346744,11.844458476937072,0.6368476,0.032713458,0.84167373
599,0.2089163362979889,0.19365000873071686,12.820875843825203,0.5593891,0.017705247,0.8807757
600,0.18222136795520782,0.2560266691321615,13.414606664196679,0.6381632,0.012469739,0.89761
601,0.21577461063861847,0.494175969369698,12.680596408713434,0.7238802,0.0034640373,0.8734022
602,0.3533346354961395,0.13634355007459156,10.538738323711046,0.43451735,0.040324446,0.78777736
603,0.14651356637477875,0.2617448268055123,14.361821152835484,0.6397214,0.012299848,0.91786325
604,0.28570666909217834,0.18133875237350172,11.461396240853702,0.56671613,0.02760708,0.824808
605,0.12003787606954575,0.6208622144419249,15.227416729705844,0.8420503,0.0025714533,0.930121
